sn,_date,index_value,absolute_change,percentage_change
398,2019/09/18,"5,224.00",171.90,3.4026%
399,2019/09/17,"5,052.09",102.93,2.0798%
400,2019/09/16,"4,949.16",-131.62,-2.5905%
401,2019/09/15,"5,080.77",-66.08,-1.2839%
402,2019/09/12,"5,146.85",-33.86,-0.6536%
403,2019/09/11,"5,180.72",-31.47,-0.6038%
404,2019/09/10,"5,212.18",-26.21,-0.5003%
405,2019/09/09,"5,238.39",-64.60,-1.2182%
406,2019/09/08,"5,302.99",-85.44,-1.5857%
407,2019/09/05,"5,388.44",-18.07,-0.3343%
408,2019/09/04,"5,406.51",8.39,0.1553%
409,2019/09/03,"5,398.12",145.50,2.7701%
410,2019/09/02,"5,252.62",-95.68,-1.789%
411,2019/09/01,"5,348.31",-143.49,-2.6128%
412,2019/08/29,"5,491.79",-50.24,-0.9066%
413,2019/08/28,"5,542.04",-57.12,-1.0201%
414,2019/08/27,"5,599.15",15.30,0.2739%
415,2019/08/26,"5,583.86",-68.03,-1.2037%
416,2019/08/25,"5,651.89",-51.07,-0.8955%
417,2019/08/22,"5,702.96",6.30,0.1106%
418,2019/08/21,"5,696.66",-6.78,-0.1189%
419,2019/08/20,"5,703.45",-56.16,-0.975%
420,2019/08/19,"5,759.60",44.32,0.7755%
421,2019/08/18,"5,715.28",-87.42,-1.5065%
422,2019/08/15,"5,802.70",19.43,0.3359%
423,2019/08/14,"5,783.27",-22.06,-0.38%
424,2019/08/13,"5,805.33",-19.40,-0.333%
425,2019/08/12,"5,824.73",19.61,0.3378%
426,2019/08/11,"5,805.12",-37.66,-0.6445%
427,2019/08/08,"5,842.78",-26.55,-0.4524%
428,2019/08/07,"5,869.33",26.03,0.4454%
429,2019/08/06,"5,843.30",-6.11,-0.1044%
430,2019/08/05,"5,849.41",-21.84,-0.3719%
431,2019/08/04,"5,871.25",-23.07,-0.3914%
432,2019/08/01,"5,894.32",20.87,0.3554%
433,2019/07/31,"5,873.44",46.50,0.798%
434,2019/07/30,"5,826.95",-7.21,-0.1235%
435,2019/07/29,"5,834.15",-15.79,-0.27%
436,2019/07/28,"5,849.95",-106.89,-1.7943%
437,2019/07/25,"5,956.83",-53.54,-0.8908%
438,2019/07/24,"6,010.37",8.21,0.1368%
439,2019/07/23,"6,002.16",5.19,0.0865%
440,2019/07/22,"5,996.98",-6.40,-0.1066%
441,2019/07/21,"6,003.38",-37.33,-0.618%
442,2019/07/18,"6,040.71",-27.67,-0.4559%
443,2019/07/17,"6,068.38",49.69,0.8256%
444,2019/07/16,"6,018.69",1.73,0.0287%
445,2019/07/15,"6,016.96",20.55,0.3426%
446,2019/07/14,"5,996.42",32.52,0.5453%
447,2019/07/11,"5,963.90",-24.40,-0.4074%
448,2019/07/10,"5,988.29",1.44,0.0241%
449,2019/07/09,"5,986.85",24.12,0.4045%
450,2019/07/08,"5,962.73",-64.08,-1.0633%
451,2019/07/07,"6,026.82",-50.24,-0.8267%
452,2019/07/04,"6,077.06",-53.97,-0.8803%
453,2019/07/03,"6,131.03",94.93,1.5728%
454,2019/07/02,"6,036.09",87.22,1.4662%
455,2019/07/01,"5,948.87",3.15,0.053%
456,2019/06/30,"5,945.72",-58.29,-0.9708%
457,2019/06/27,"6,004.00",-22.74,-0.3773%
458,2019/06/26,"6,026.74",-11.18,-0.1851%
459,2019/06/25,"6,037.92",0.30,0.005%
460,2019/06/24,"6,037.62",-0.40,-0.0067%
461,2019/06/23,"6,038.03",-73.88,-1.2089%
462,2019/06/20,"6,111.91",3.58,0.0587%
463,2019/06/19,"6,108.32",14.24,0.2336%
464,2019/06/18,"6,094.09",-50.41,-0.8205%
465,2019/06/17,"6,144.50",-18.84,-0.3057%
466,2019/06/16,"6,163.34",-35.45,-0.5719%
467,2019/06/13,"6,198.80",-14.72,-0.2368%
468,2019/06/12,"6,213.51",-27.34,-0.4381%
469,2019/06/11,"6,240.85",-1.10,-0.0176%
470,2019/06/10,"6,241.95",-62.43,-0.99%
471,2019/06/06,"6,304.38",-85.24,-1.334%
472,2019/06/04,"6,389.62",-25.95,-0.4044%
473,2019/06/03,"6,415.57",-54.73,-0.8459%
474,2019/06/02,"6,470.30",-59.37,-0.9092%
475,2019/05/30,"6,529.67",9.54,0.1462%
476,2019/05/29,"6,520.13",-60.24,-0.9154%
477,2019/05/28,"6,580.37",-3.28,-0.0498%
478,2019/05/27,"6,583.65",-28.62,-0.4328%
479,2019/05/26,"6,612.27",-38.01,-0.5716%
480,2019/05/23,"6,650.28",-44.53,-0.6651%
481,2019/05/22,"6,694.81",43.59,0.6553%
482,2019/05/21,"6,651.22",42.00,0.6355%
483,2019/05/20,"6,609.22",-85.44,-1.2763%
484,2019/05/19,"6,694.66",-59.73,-0.8843%
485,2019/05/16,"6,754.39",-12.40,-0.1833%
486,2019/05/15,"6,766.79",-17.84,-0.263%
487,2019/05/14,"6,784.63",43.08,0.639%
488,2019/05/13,"6,741.56",-13.06,-0.1933%
489,2019/05/12,"6,754.61",-10.03,-0.1483%
490,2019/05/09,"6,764.65",-53.88,-0.7902%
491,2019/05/08,"6,818.53",-0.18,-0.0026%
492,2019/05/07,"6,818.70",1.08,0.0158%
493,2019/05/06,"6,817.63",75.69,1.1227%
494,2019/05/05,"6,741.93",-127.02,-1.8491%
495,2019/05/02,"6,868.95",-18.68,-0.2712%
496,2019/04/30,"6,887.63",-201.82,-2.8468%
497,2019/04/29,"7,089.45",130.72,1.8786%
498,2019/04/28,"6,958.73",629.38,9.9439%
499,2019/04/25,"6,329.34",89.91,1.4411%
500,2019/04/24,"6,239.43",11.46,0.184%
501,2019/04/23,"6,227.97",-22.22,-0.3555%
502,2019/04/22,"6,250.19",154.29,2.5311%
503,2019/04/21,"6,095.89",22.25,0.3663%
504,2019/04/18,"6,073.65",-25.01,-0.4101%
505,2019/04/17,"6,098.65",38.19,0.6301%
506,2019/04/16,"6,060.47",80.19,1.3409%
507,2019/04/15,"5,980.28",-11.25,-0.1878%
508,2019/04/11,"5,991.53",9.13,0.1527%
509,2019/04/10,"5,982.39",12.59,0.211%
510,2019/04/09,"5,969.80",-83.02,-1.3715%
511,2019/04/08,"6,052.82",167.50,2.8461%
512,2019/04/07,"5,885.31",0.12,0.002%
513,2019/04/04,"5,885.19",-20.08,-0.3401%
514,2019/04/03,"5,905.28",-3.83,-0.0647%
515,2019/04/02,"5,909.10",38.86,0.662%
